Komentar,Label,Rating
"Tempatnya kurang tertata rapih ,fasilitas wc kamar mandi harus bayar berkali kali, seharusnya sdh menjadi fasilitas pengelola, parkir masih di tarik pdhl sdh membayar 15 rb Loker tdk di sediakan, yg seharusnya sdh termasuk paket.fasilitas kolam renang di bedakan dan msh di kenakan biaya lagi",0,1
Kehilangan dompet yang menyakitkan....,0,1
gk guna..sm ajh dingin,0,1
jangan bawa tiker kesini. karena sudah di sediakan oleh oknum di sini... bulan 11 tahun 2018. harga sewa 1 tiker 25 ribu. pinter pinter nawar aja. kalo bisa jangan di bawa berenang ya. karena udah butek air ya.. jadi mandi di atas aja disediakan juga kolam renang berbayar. kolam renang 1 orang ada yang 30.000 dan ada yang 50.000. disini wc bayar. siap siap bawa uang receh dan uang ekstra,0,1
Serba bayar kaya ke dufan aja,0,1
"masuk bayar 35k/org cm dpt aliran sungai air panas,mau ke kolam byr lg 50k,ke kolam lain gitu jg,ribet",0,1
Petunjuk jalan google map mengambil jalan anti mainstream..lewat bukit jalan sempit...,0,1
"Saya sangat tidak suka tempat ini, buruk sekali 馃憥 Neangan tempat na hese. Cape.. Dg tiket 40rb tapi tidak sesuai dengan fasilitas 馃憥",0,1
Kurang menarik,0,2
Harus bayar lagi kalau mau berendam di kolaj renang yg lebih layak. Airnya lengket dan hanya suam2 kuku.,0,1
"Objek wisatanya tdk berkembag tdk ada peningkatan wahana lama dan baru, yg ada pningkatan harga tiket masuk dan harga setiap masuk wahana lain.",0,2
Terlalu mahal... Kemarin kami gak jadi berendam.... Tolong pengelola... Harga jgn mahal2,0,2
"Kotor.. Seperti jarang banget dibersihkan, byk sampah, dan tanah juga pasir.. Placemate anti slip nya juga seperti ga pernah diangkat utk di sapu bawahnya.. Mungkin krn buka tiap hari.. Jd utk pembersihan yg agak fokus ga sempat.. Hrs nya owner memperhatikan hal ini.. Krn kebersihan jg merupakan hal yg sangat penting buat kenyamanan pengunjung..",0,2
Mahal tpi tidak nyaman trus bayak pungli,0,1
Sangatlah mahal masuknya didalam bayar lagi buat mandi. Sangat tidak recomended,0,1
"Susah parkir, kondisi ramai parkir jauh dari pintu gerbang",0,2
Teroris kali Dia,0,1
airnya kurang pns,0,1
terlalu penuh terutama pada hari minggu/libur..tempat sampah banyak tersedia tapi kesadaran pengunjung kurang..perlu petugas kebersihan,0,2
Not rekomended... Ini itu semuanya bayar.. kotor tempatnya.. cuma liat kios pedagang doang.. kapok..,0,1
"Pembawa bencana,, mengkhianati istri. Menyesal seumur hidup",0,1
Gk bagus... tiket masuk mahal masih bayar tempat buat duduk2 . Kolam renang masih bayar. Masih bagusan guci tegal.,0,1
Tidak enak Mahal biaya sewa tenda + dibatesi waktu Air nya kurang nyaman di tubuh,0,1
"Mahal, minim fasilitas dan semua mesti serba bayar",0,1
Semua nya uang,0,1
"Not rekomended.. mehong, gak sesuai ekpetasi, apa2 semuanya bayar, kotor. Kapok dah kesini lagi.",0,1
Mahal katanya,0,1
Terlalu banyak biaya yang harus dikeluarkan n t4 ganti baju bayar lagi,0,2
Airnya kotor... Klw mau bersih harus bayar lagi masuk kolam renang,0,2
Jelekkk saung nya gak jelass,0,1
Jelek,0,1
Tempatnya bagus cuma buat pemandian air hangat nya kurang bersih dan air nya terasa pedih di mata,0,2
Villa murah ciater,0,2
Kotor dan ramainya uda kaya pasar,0,2
"Tempat bagus alami bgt. Tp kok hbs mandi airpanas, Pulang pada gatal gatal kenapa ya?",0,2
Pernah main main ke sini demi pnuhi janji sama dia yg skarang jd mantan..,0,2
Pertama kali ke sini tahun 2012 kondisinya masih bagus.. kemarin habis lebaran 2018 ke sini lagi kaget kok kumuh.. dan airnya kotor.. yang tadinya niat berendam air panas nggak jadi..,0,2
Banyak sampah,0,1
"Hari libur banyak pengunjung, parkir di timur saja lebih aman",0,2
Klo hari minggu pengunjungnya terlalu ramai dan penuh sekali.,0,2
Gak tau soalnya blm pernah ke pemandian ait panas ciater,0,1
Udah terlalu sesak pengunjung dan petunjuk keluar nya tidak jelas.,0,2
Jelek GK kaya dipacet.selain mahal airnya keruh jg airnya lebih panas dipacet.gk percaya bandingkan sj,0,1
"Msk toilet bayar air kotor ditoilet, bnyk pedagang menawarkan dagangannya jd ga nyaman",0,2
apa apa pake duit ditempat ini toilet aja bayar lagi pemandian aja bayar lagi trus tiket masuknya buat apa?,0,1
"Tempatnya cocok untuk liburan bareng keluarga. Namun, tiket masuk agak mahal.",0,2
"meskipun saya tinggal di lembang tidak jauh dari tempat ini dan setahun sekali saya selalu ke tempat wisata ini, mungkin tahun ini terakhir saya bermain ke sini. bukan kenapa2, serba di duitin ... 1. masuk aja tiket udah 45 rb plus motor, udah gitu pas pulang tukang parkir di dalam nagih lagi jd bayar 2 kali 2. Kalo mau menikmati wahana atau tempat rekreasi didalamnya, semua serba bayar lagi",0,2
banyak calo !!! tidak memuaskan,0,1
Tempat bagus tapi saya ya di dalam bayar semua kalo boleh ada tiket terusan,0,1
"Ga suka sama tempat ini. Pertama: Biaya masuk ngga sesuai sama fasilitas yang ditawarkan. Kedua, mau pake ini itu, mau main ini itu harus bayar lagi. seharusnya pihak manajemennya itu buka harga tiket masuk yang menjangkau semua fasilitas. Tempat ini ga cocok kalo buat relaksasi atau mau santai2, terlalu rame dan boros duit.",0,2
"Masuk sudah bayar kendaraan, masuk kolam bayar lagi. Keluar ditagih lagi buat parkir",0,2
Masuk 35 ribu perorang Pas da masuk kedalam mau mandi air panas. Mau mandi air panasnya bayar lagi 50 ribu perorang.. Luar biasaaaa...馃檮,0,1
"Mahal, parkir 30k/mobil, mandi paling murah 25k/gundul. Jaminan 15k/rombongan bisa diambil ketika pulang.",0,2
Kebanyakan bayar,0,1
Enak sih tempatnya tp mahal.,0,2
War unter der Woche da. Die Anlage war geschlossen und wie ausgestorben. Vielleicht war es auch wegen Ramaddhan,0,1
"Tempatnya gak jelas,. Parkir diarahin jauh dri lokasi wisata nya jalan jauh bgt!! Bayar mulu, dikit2 duit",0,1
Kumuh terlalu banyak saung,0,2
Terlalu mahal kenaikan tiket masuknya dr 40rb/org jd 80/org..,0,2
"Sumpek!!! Tiap petak d pasang saung, tiker, juga tenda. G ad yg lowong.",0,2
Cukup jelek jauh lebih bagus guci,0,1
"Kunjungan pertama kesanya tidak memuaskan, sebagai tempat wisata, tidak indah kecuali untuk honemon banyak villa2 doang, mohon di bagusin lgi.",0,2
Dingin nya,0,2
"sama opangnya di tarif 100k, padahal jaraknya dekat",0,2
"Warung2 nya masang tarif edan, gorengan dua biji 9rb padahal urang teh tukang jajan, plus mie goreng jadi 21rb hahahaha ngapokan...",0,2
"tempatnya bagus, hanyasaja jangan brgkt kurang dari subuh ya, karena banyak peliharaan warga yang menggonggong berkelompok bersahutan dan menggeram memamerkn taringnya, menakutkan orang lewat, terus terang saya ga mau kesini lagi karena trauma saya dan klg kecil saya hampir dikeroyok makhluk2 itu, sungguh penglaman yang sangat tidak menyenangkan.",0,2
"Gw ga rekomendasi tempat ini guys kalo lu pada bawa mobil, krn tempat ini banyak pungli nya. Kalo bawa motor masih ok tapi ga kalo bawa mobil. Bad place to go. Think twice guys",0,1
NOTHING SPECIAL. tiket masuk 15ribu cuku beli sekali dari TAHURA Ir.Djuanda itu hisa dipake utk masuk tebing keraton. Free gelang TAHURA. Enggak recommend lah.,0,2
Tukang ojeknya aja sih yg harganya ngak masuk akal. Jarak tempuh dekat 2-3 km bayat 50rb/orang Misal rombongan 6 orang x 50 aja udah 300. Sangat tidak sebanding dengan biaya yg dikeluarkan dengan fasilitas yg seadanya dan tidak ada apa2nya. Mungkin pemerintah daerah bisa menertibkan tarif ojek pangkalan yg masuk akal. Sehingga biaya tidak membengkak hanya tukang ojek.,0,1
"Ojek nya muahal pke mobil di cegat d bawah, klw jalan kaki, 3km jauh dan nanjak bngt..... Padahal diatas ada lapang luas buat parkir mobil. Sayang sekali pdhl tempatnya berpotensi jadi tempat wisata kebanggaan bandung.",0,1
Tempat ini adalah tempat pengamatan burung. Tempatnya biasa saja tidak banyak yang bisa dilakukan di atas selain berfoto di satu spot. Menurut saya tidak sepadan dengan ongkos ojeknya yang dihitung per orang 50rb pp. Mobil dipaksa parkir jauh di bawah meskipun sebenarnya bisa naik ke atas. Pengunjung tidak punya pilihan selain naik ojek.,0,2
Gimana mobil masuk coba?,0,1
Sangat disayangkan untuk pengguna mobil tidak bisa naik...hanya bisa sampai tempat parkir yg jaraknya masih 2km menuju obyek wisata...harus melanjutkan perjalanan jalan kaki atau naik ojek dg tarif Rp. 30.000 sekali jalan yg menurut saya terlalu mahal..,0,1
"Mobil suruh parkir bawah padahal jarak masih 2,5km. Disuruh naik ojek harganya gak kira2 50rb pp, 30rb sekali jalan. Not recomended buat rekreasi pengelolanya amatir kayak preman",0,1
"Kami sangat kecewa, perjalanan masih menempuh 2,5 km lg (google map) dicegat dan dipaksa parkir dilokasi yg mereka tentukan. 馃え馃憥馃従馃憥馃従馃憥馃従",0,1
"Dipaksa parkir ama oknum. Padahal masih 2,5 km lagi di map. Disuruh naik ojeknya mereka. Ada Banner gede,""Gojek/Grab hanya sampai sini"". Bikin kesel aja tipe orang kaya gini.",0,1
"Bad very bad , parkir jauh gak ada apa2 ya",0,1
Ojek nya mahal bgt patokins atu orang 50rb,0,1
"80 KG+ ga bisa naik,padahal udah nunggu hujan reda 1 jam,terus mau naik kuda,dilarang tanpa ada solusi karena berat lebih dr 80kg,kecewa banget jauh2 dari sumatera,ga ada solusi,padahal ditmpt lain tidak masalah mau berat berapapun.",0,1
Tempat wisata kuda yg cukup menyenangkan buat keluarga tercinta..murah dan masakannya pun bervariasi terjangkau sama kantong,0,1
"Ga suka tempat'y membosankan,, kontribusi buat driver yg membawa tamu tidak ada,",0,1
"Masa di tempat maen, wc nya rusak semua ...pikasebelen",0,1
Bosan gt2 aja ga ada perubahan 馃槀,0,1
petugas nya gak ada yg ramah. sayang aja tempat nya dah bagus tapi suasana berlibur jadi kurang nyaman karna hampir semua petugas nya kurang profesiinal. dah gitu ada temen saya beli tiket untuk naik kuda baru coba naik dan masih di area kandang kuda tapi gak jadi karna takut ( kuda belom sempet jalan ) tapi tiket hangus gak bisa di pindah tangan ke keluarga yg lain. aneh juga ya,0,1
Jajanannya terlalu mahal馃槩,0,1
Ayam penyet cita rasa alun alun lembang,0,1
pelajari dulu sebelum beli tiket kuda kepang maximal berat badan di bawah 60kg,0,1
"Maaf bintang 1, penjaga wahana rata2 ndak ramah. Selain itu semuanya sangat baik.",0,1
Pelayanan agar di tingkatkan harga tiket agar lebih murah,0,1
Noob bikin macet,0,1
Tempat wisata yang selalu ramai dan patut dikunjungi,0,1
Gk seru,0,1
"Manajemen kurang peka dg kebutuhan konsumen,gerbang parkir dibuka sesuai jam buka loket sehingga antrian kendaraan menunggu jam buka terpaksa parkir di jalan raya,harusnya peka bahwa itu mengganggu kepentingan umum!harusnya gerbang parkir dibuka saja dan biarkan konsumen menunggu loket buka di parkiran de ranch bukan di jalan raya..",0,1
"Pernah pergi beberapa kali. Tetapi terakhir sangat tidak memuaskan, permainan terlalu mahal, khususnya funboat yg dihitung per orang, kemudian permainan dulang emas, anak kami 3 tahun ingin bermain, pendamping pun harus bayar. gak worth it.",0,1
Karena ga ada toleransi apa bila pengunjung datang pagi ga bisa masuk padahal kan cuman palkir doang supaya mbil aman,0,1
Suasana nya enak.. apalagi dengan situasi anak yg suka naik kuda. Cuma secara admin klu bisa jgn sampai masuk setiap mau main selalu bayar atau beli tiket lagi... klu bisa satu kali aja bayar pas masuk berapa aja. Contoh masuk 200 atau 300 ribu pas masuk sepuasna... ini hal yg samgat simple dan minat utk pengunjung.. hapunten sateacana...,0,1
"Ternyata biasa aja, tidak banyak wahana bermainnya, masuknya bayar cash (gini hari gak ada mesin EDC) dan gak ada mesin ATM, ATM adanya diluar agak jauh, toilet seharusnya jadi fasilitas eh di depan pintu masuknya ada kotak uang kebersihan (masih cari tambahan pendapatan dari toilet?)",0,1
Tidak seru mahal,0,1
Mending ga usah kesini! Pekerjanya males dan terkesan tidak ramah,0,1
lagi makan kena ribut2 d kira enak x karyawannya juga rada2 ga sigap ada ribut2 bukan d lerai tunggu baku hantam baru di lerai,0,1
Sangat berkesan,0,1
Bagus,0,1
"Kurang begitu menarik, membosankan dan mahal",0,1
"Buruk sangat,naik kuda 2x jadi harus bayar 3 tiket payah",0,1
Makanan di daerah situ mahal buat saya,0,1
Tidak benci,0,1
G ada bagus2nya.hmmmm kecewa,0,1
Tidak mendapatkan kepuasan terlebih lagi para pegawai nya cuek-cuek,0,1
Ga enak..ternyata tidak sebagus yg dilihat difoto.,0,1
Kotor,0,1
"Perlu perbaikan tempat parkir mobil, krn jalannya berlumpur.",0,1
Jauh tempat nya tidak rame,0,1
Ga sebanding sama hrg,0,1
Tidak menarik,0,1
"Kurangnya kenyamanan untuk parkir, jauuuhh parkirnyaaa ejhh",0,1
Pas untuk liburan keluarga,0,1
Jelek,0,1
Kecewa,0,1
Kurang,0,1
Ribet,0,1
Sejuk dan asri tempat'y,0,1
Membosankan,0,1
Gak terurus sepi banget sekarang jauh beda sama yg dipuncak,0,2
"Saya jadi gak suka kesana, soalnya naik kusa dibatasi 80kg",0,2
Entah kenapa tempat ini kurang bisa mengesankan buat saya.. Bagi yg suka naik kuda ala koboi mgkin lebih cocok,0,2
Mainan dan tempatnya tidak diperbaiki/dibuat lebih bagus. Sudah usang,0,2
Tiket masuk murah tapi permainan jangan mahal dong.. bagus view untuk foto,0,2
Tiket masuk 15rb sih sesuai tapi permainannya itu kisaran 25rb yang bikin boros kl ada terusan mungkin bs menghemat pengunjung,0,2
Sarana yang kurang up date,0,2
"Kudanya banyak dilalatin, bikin kuda ga nyaman dan imbasnya ke yang naik kuda.",0,2
"Suasana oke, luas nyaman dan rapih. Makanan dan minumanpun mudah didapat, tapi saya ga mengerti kenapa sewaktu saya ngecas hp. Tiba"" aliran listrik yang menuju ke sakelar tempat saya ngecas dimatiin? Sedangkan lampu lain menyala? Padahal saya sudah izin dengan petugas yang ada disekitar dan mereka memperbolehkan, apa harus bayar juga?",0,2
"Semuanya baik cuma, untuk naik kuda saya agak kecewa dengan manajemen de'ranch. ingin membawa anak saya yang dibawa 2th menggunakan gendongan kangguru tapi tidak diperbolehkan dengan alasan naik kuda harus 1 orang 1 kuda. Menurut saya ini tidak baik, padahal berat kami berdua jika dijumlah kurang dari 80. Anak saya yg dari rumah memimpikan naik kuda harus sirna mimpinya gara gara peraturan manajemen yang tidak baik.",0,2
"Ga tertata alur mainannya, kumuh, makanan juga ga enak, yaaahh sesuailah dengan harga tiket masuk juga murah, hanya 15 ribu",0,2
Seperti suasana kampung cowboy. ..ada persewaan naik kuda...sewa kereta kuda... dan banyak jual aneka makanan ringan khas bandung...cocok untuk bawa anak kecil,0,2
"Kurang efisien,kalobisa pembayaran pake e-man saja biar kita ga repot2 tukar koin.",0,2
Tutup aja lah.. kasian binatang2 dan pegawainya,0,2
Ini hanya Tempat Pacuan Kuda biasa,0,2
Kurang menarik . Karena tempat bermain nya hanya itu itu saja. Dan untuk permainan anak nya bisa di tambahkan lagi. Sudah banyak yang rusak . Menunggang kuda pun kuda kuda sepertinya cape . Jangan terlalu di porsir . Beda dengan yang di web terlihat menarik tapi ternyata tidak.,0,2
Tempat sholatnya kl bisa di perbesar,0,2
Ngebul tempatnya,0,2
Kurang ya arena bermainnya.. makin kalah dibanding dgn tmp wisata lain yg bermunculan. Hrs ditingkatkan lagi,0,2
Hati2 kl parkir banyak paku2 bekas bermacam ukuran...,0,2
"Sorry bintang cuma 2 krn skrg harga naik tapi kualitas turun.. rumput sudah gak rapi kayak dulu, skrg rumput panjang2 dilapangannya..",0,2
"Tempatnya biasa saja, gak menarik...",0,2
"Mau makan bakso aja mangkoknya kurang ga kebagian, pelayannya kurang ramah. harusnya dipersiapkan yang banyak mengantisipasi waktu weekend semoga ke depannya lebih baik lagi dalam segala hal.",0,2
Bagus sekali tempat nya sejuk da banyak mainan nya,0,2
"Kurang beragam & kurang atraktif wahana permainan yg ditawarkan, pemandangannya biasa saja",0,2
"Jauh jauh dari Jakarta lesson mengendarai kuda sdh tutup jam 4, padahal baru jam 4.30pm, sayang kurang toleransinha",0,2
"Saya blm ketempatnya, nanti dicona",0,2
Anak saya 2.5 tahun harus naik kuda sendiri. Anak saya tidak mau naik sendiri. Padahal sangat ingin naik kuda. Harusnya boleh naik kuda sama orang tuanya. Ditempat lain boleh naik kuda sama orang tuanya.,0,2
Ini lbh berasa restaurant dg tema berkuda...,0,2
Panas,0,2
"Resepsionis nya kurang welcome 馃槀 Cuek banget, Padahal kita bukan mau berkunjung sendiri, Tapi mau bawa orang 100 orang lebih. Jadi, Kami butub penjelasan lebih detail tentang tempatnya 馃槀 kalo tempatnya sih luas, enak buat kumpul2 mah 馃槀",0,2
biasa aja makannya wkwk dan ribet juga mao makan aja,0,2
Petaeatan cukup baik,0,2
Permainan standar. Tidak ada yg menarik. Hanya berkudanya yg bikin daya tarik pengunjung.... harga tiket setiap permainan kemahalan. Tidak sesuai dengan lamanya setiap permainan,0,2
Sayang gk susu orginal,0,2
"Ga ada apa2 , cuma sejuk dan ada air terjun",0,2
Kurang pelayanan..kurang promosi media sosial google maps..bayar kartu debit & credit belum ada..upgrade & update informasi profile bisnis..,0,2
Mulai membosankan..kenapa harus selalu membuat sesuatu yg baru jika yg alami lebih baik..,0,2
Biasa aja karena ada kudanya aja.jadi beda ya,0,2
Fasilitas minim. Toilet susah,0,2
"Parkirannya tidak di atur dengan baik, jdi sembarang orang parkir dengan seenaknya",0,2
Biasa saja tempat nya,0,2
"Sepertinya kurang terawat, makanan yg dijual di kios kurang berkualitas.",0,2
Biasa saja,0,2
Cocok buat liburan bersama ponakan,0,2
Biasa saja,0,2
"De'Ranch salah satu tempat wisata yg menarik di daerah lembang.Tempatnya sangat nyaman namun sangat di sayangkan di sana tidak ada fasilitas penitipan barang dengan area yg begitu luasnya, kemudian yg lebih disayangkannya lagi karyawan di sana tidak friendly, bahkan cuek terhadap customer yg berkunjung kesana.",0,2
Gk boleh bwa makanan dari luar dan di dalam jajananya mahal mahal pokoknya gk enak bgt,0,2
Kurang nyaman,0,2
Lewat aja,0,2
Tolong diatur antriannya dong. Payah nih orang nyelak2 seenaknya.,0,2
Ngasuh cucu,0,2
Biasa aja,0,2
Tempat parkirnya becek,0,2
Kolamnya kotor dan bau,0,2
tempatnya bagus,0,2
"Tema tempat jelas, tapi penyajian kurang total terkesan ala kadarnya",0,2
Mari berkuda disini,0,2
Antri mau naik kuda panjang dan lama sekali,0,2
Tempatnya biasa saja...,0,2
Kurang banyak tantangannya....,0,2
"Biasa aj, panas. Makanannya g enak..",0,2
Kurang...garing...,0,2
Macet........,0,2
"Pagi enak, siang panas banget..",0,2
Permainannya sedikit..,0,2
Ramai dan menyenangkan,0,2
Tiketnya tidak terusan,0,2
Lumayan,0,2
tempat liburan keluarga,0,2
Aneh,0,2
"Bikin ngantuk,bagus di iklannya saja",0,2
Macet ujubile makan berebutan,0,2
Terkadang parkirannya penuh,0,2
"Mahal banget tiketnya, harusnya yg namanya wisata alam itu murah. Air panas disitukan bukan buatan dah ada sejak dahulu kala",0,1
"Masuk mobil 30rb, per orang 35rb, masuk private air panas 50rb. Pemandian bayar lagi. CIATER DAN SARI ATER BERBEDA....",0,1
Mantap ....cuma mlm senin ko mahal...鈻勶富谭炭鈹惶库晲鈹佷竴,0,1
"Tempatnya bagus cuma biaya masuk per'orang 35rbu,biaya bus 60rbu,biaya parkir di dlm rest area 20rbu biaya keluar parkir 20rbu,baiaya tikar 200rbu,airnya kotor trus yg bertanggung jawab dinas parawisata atau bukan seh ko sampai mahal segitu,,,?",0,1
Kebanyakan Pungli. Wisata Bobrok. Kumuh. Dikit dikit bayar . Mending lu patok 50rb per orang All in. Jadi orang nyaman. Jangan dikit dikit bayar ga jelas. Lu kan manusia beretika. Bisnis bagus aja jangan Bisnis kotor. Tolong di Kordinasi agar Image Sari ater kembali bagus seperti dulu. Kacau abis .,0,1
Terlalu kotor .... Menjadi kurang nyaman ....dan terlalu banyak pungli tiket ... Tolong di perbaiki menejemen dari ater ...terutama staf pembelian tiket dan para calo,0,1
"Kecewa...!!!! Datang jam 7 pagi 7 juli, hari minggu,parkir mobil penuh, diarahkan ke dekat parkir bus juga penuh...diarahkan k parkir timur tp pintu loket blm buka...koordinasi antara parkir mobil dan petugas loket burukk...yang kudu nya berendam di udara yg msh dingin jd keburu panas krn kesiangan akibat loket d timur blm buka... Shame in you!!!!!",0,1
"Tempatnya terlalu dikomersilkan. Apa2 bayar. Udah mah harga masuknya mahal, tapi gak dapat fasilitas apa2 selain air panas disaluran airnya. Harusnya dikelola dengan baik, tempatnya kan bukan baru. Jadi terlihat kumuh karena saung2 yang mematok harga tinggi dan menghabiskan ruang untuk pengunjung, sehingga pengunjungpun DENGAN TERPAKSA jadinya yah harus pakai saung karena gak ada tempat lagi.. 馃槄",0,1
Susah berak sama mandi toilet ga ada air ya,0,1
"Terlalu bnyak pedagang di pinggiran kolam sehingga susah untuk bersantai. Airnya pun tidak jernih, kotor dan banyak sampah... Ya memang sih lain dlu lain sekarang tp klo dijaga baik, pasti masih nyaman spt dlu.. parkirnya jg sulit banget klo liburan, sptnya pengelola tidak siap apabila pengunjung membludak...",0,1
"Harga tiket masuk 35k + 30k untuk masuk kolam air panas. Tidak ada kamar mandi individu, hanya ada ruang bilas bersama dan kamar ganti dengan korden yang tidak menutup sempurna.",0,1
Harga gak seramah dulu.. tempat kurang terjaga kebersihannya.. tidak sebanding dgn harga yg kita bayarkan.. harga di price list yg tertera jg gk ssuai.. parkir 20.000 di bon 25.000 udah itu pas di parkiran mau kluar dimintain lg 5.000 .. total parkir motor 30.000 1 ny.. parah..,0,1
Water park cm ada 1 kolam di wahana ini anak2 bosan .. kolam tambahan blm beres.. jangan dl msk dech nyesel ..,0,1
Pemandian air panas enak ada hotelnya juga .. enak buat libuaran,0,1
"Parah ya. Banyak wahana rusak. Kurang terawat. Biaya masuk mahal bgt, fasilitas kurang, segala2 mesti nambah biaya.",0,1
Parah kecewa ditipu,0,1
"Mahal, semua mesti serba bayar, & fasilitas sangat minim, tempat rekreasi yg sangat tdk rekomended",0,1
Harga lumayan mahal karena tiket dijual terpisah setiap lokasi wisatanya,0,1
"Datang hari Senin, 1/4/2019 ortu, 2 anak dg mobil masuk 185rb. Di dalam tidak ada wahana yg jalan sama sekali, padahal kondisi tidak hujan. Mengecewakan!",0,1
"mahal, pengaturan tarif tidak jelas dan terlalu banyak pungutan.",0,1
"Too crowded and too expensive, terlalu banyak pungutannya",0,1
"ga ada penghargaan buat driver yg bawa tamu,minimal kopi lah atau apa",0,1
Sangat mengecewakan serba mahal,0,1
"Klo mau bagus setiap toilet di gratiskan masih ada oknum untuk meminta uang kebersihan , apakah tiket masuk belm termasuk tiket toilet??? Dan jaga kebersihan toilet",0,1
Harga masuk mahal.,0,1
"Padahal motor masuk sudah bayar iyaa, pas pulangnya ditagih lagi 5000 rb , bukan soal uang iya mending di infaqin dripada dikasih sama orang gajelas pungutan liat , tolong manajemen ciater lebih bijak atas tidak kenyamanan ini , tukang parkir motor 馃憥馃憥",0,1
Loba nu budug anjay,0,1
Ternyata seru juga,0,1
Karcis masuk sudah mahal tapi Banyak spot di dalam harus bayar lagi dan kamar mandi yang seharusnya menjadi fasilitas harus bayar,0,1
Jorok kolamnya. Ada tokai nya. Kurang ajar yg berak sembarangan di sana,0,1
Keren bagus,0,1
Air nya si panas..tapii sangat tidak rekomendasi bila bawa kendaraan lewat pintu utama kena tiket kendaraan yang mahal bgt motor 20rb...mending masuk alternatif jalur bus yg arah kanan jd ga usah bayar tiket kndraan lg soalnya percuma nanti ditagih parkir lagi sama warga lokal yang emang bner jagain kendaraan. Nuhun sing barokah,0,1
"Kamar mandi dan kamar ganti nya buruk sekali. Dan harus ada penjaga nya agar tidak ada yg melakukan tindakan asusila. Orang bercium""an, bermesraan dg bebas disana. Kolam berendam anak kecil terletak tidak jauh dr tempat yg isinya oramg bermesraan.",0,1
"Sangat tidak recommended...Harga sangat mahal (saya berdua dgn teman saya bayar parkir mobil 115.000 dan masuk ke kolam renangnya bayar lg 100.000) dengan fasilitas yg tdk baik, kebersihan sangat kurang, kolam renang air hangat tidak bisa digunakan untuk renang karena membuat pedih di mata...",0,1
Sangat mengesan kan .,0,1
Tiketnya mahal banget tidak sesuai dengan fasilitasnya apalagi diminta lagi biaya parkir padah sudah bayar di pintu masuk paraaaah jangan kesini pokoknya nyesel,0,1
"Tidak rekomended, tempat pemandian biaya termahal yg pernah saya kunjungi, tidak sebanding dengan fasilitas. Banyak preman pemalak hati2",0,1
Pelayanan loket kurang baik,0,1
"Tambah mahal aja, masuk sari ater 40rb /orang, masuk kolam 60rb /orang.. Fasilitas sama aja kaya dulu dulu..",0,1
Bagus untuk berendam dan kesehatan tubuh,0,1
Buat berendam air panas,0,1
sangat bagus,0,1
Di dalan kolam ada lumut,0,1
"Udah hampir 10x kesini, baru sekarang bayar 2 x, biasanya bayar sekali aja di depan 40rb, loh ko masuk kolam bayar lg 50rb/orang? Ada apa yah ini ?apa karna weekend? Saya sering weekend kesini gak kaya gini!!! Mana pegawainya bisa permainan bayar nya katanya gausah 5 org, 4org aja, eh ko di liat pada bisik2 ,terus yg di tempelin bukan kartu saya, tp kartu pegawainya! Paraaaaaahhhhhhhhhhhhhhh , mudah2an berkah deh tuh duit",0,1
Masih sampah berantakan,0,1
"Air kotor,",0,1
Penjaganya masih suka kerjasama dengan calo buat rugiin pengelola apalagi kalo malem.,0,1
"Hati2 banyak preman terutama tukang parkir, tidak rekomended untuk di kunjungi, tidak sebnding harga dengan fasilitas",0,1
Kurang bersih airnya,0,1
Kolam nya kotor + bau,0,1
Mahal aih_-,0,1
Sudah mahal ga lagi dateng lah,0,1
"Kapungkur ge tos awis, kumaha ayeuna...? Kirang worthed, panginten. Manawi dicobi ka Darajat Garut...",0,1
"Tiket masuk ribet harus bulak balik, kebersihan kurang, dimana-mana basah dan licin, airnya lumayan hangat, tapi kandungan sulfur nya kurang dibanding tempat lain, tidak recomended untuk EO yang membawa grup. disini EO tidak dilayani dgn baik dan tetap dihitung dan harus membayar full.",0,1
serba bayar ... banyak sampah pelayanan buruk,0,1
"Terlalu mahal buat fasilitas segitu,",0,1
Apa2 harus bayar kembali di dalamnya,0,1
Bagus,0,1
Tiket nya mahal bngt (tiket mobil 30rb tiket per org 32rb),0,1
Dingin,0,1
sekarang kurang nyaman. Terlalu banyak tukang pijat dan tenda-tenda yg merusak pemandangan.,0,2
Payahhh ga 24 jam...klo emg byk kolam rendam yg ga 24jam seharusnya di loket di beritahu dong.. jgn diam aja.. percuma jauh jauh ga 24jam,0,2
Untuk d koLam mayang sari Kamar maNdi kuraNg bagus Plang ataU sigN pemberitahuaN untuk pngunjung kuraNg Jelas tr-LiHat Trlalu banyak yg jualan d koLam mayaNg sari,0,2
Tempatnya bagus...sayangnya tiket terlalu mahal untuk berenang...stiap kolam harus berbayar lagi...,0,2
Tahun 1996 masih bagus. Sekarang Kotor. Kumuh perlu perbaikan Parkir terbatas. Parkir diatas jauh dan banyak batu terlepas. Tiket terlalu komersil tidak sesuai dengan pelayanan dan fasilitasnya,0,2
"Utk yang ingin kesana jgn pas waktu libur serentak. Krna jadinya penuhhh banget, bingung mau berendem dimana.. Heheh.. Mungkin lebih enak pas kosong nihh",0,2
